"Device","TimeDate","Time","PPG","HR","AccX","AccY","AccZ"
"712AF22B","Mar 11,2021 14:08:05:121","0:0:0:62","350223.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:128","0:0:0:69","350049.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:134","0:0:0:75","350028.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:141","0:0:0:82","349890.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:147","0:0:0:88","349892.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:154","0:0:0:95","349875.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:160","0:0:0:101","349893.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:164","0:0:0:105","349783.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:168","0:0:0:109","349810.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:173","0:0:0:114","349808.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:177","0:0:0:118","349844.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:182","0:0:0:123","349791.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:186","0:0:0:127","349750.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:191","0:0:0:132","349743.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:196","0:0:0:137","349750.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:200","0:0:0:141","349709.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:205","0:0:0:146","349693.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:211","0:0:0:152","349703.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:262","0:0:0:203","349555.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:268","0:0:0:209","349583.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:274","0:0:0:215","349633.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:281","0:0:0:222","349647.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:287","0:0:0:228","349663.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:292","0:0:0:233","349667.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:299","0:0:0:240","349638.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:304","0:0:0:245","349582.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:310","0:0:0:251","349553.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:315","0:0:0:256","349462.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:319","0:0:0:260","349528.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:324","0:0:0:265","349488.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:328","0:0:0:269","349542.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:333","0:0:0:274","349493.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:340","0:0:0:281","349538.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:345","0:0:0:286","349503.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:349","0:0:0:290","349491.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:353","0:0:0:294","349415.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:381","0:0:0:322","349288.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:385","0:0:0:326","349334.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:390","0:0:0:331","349317.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:395","0:0:0:336","349385.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:398","0:0:0:339","349436.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:402","0:0:0:343","349366.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:406","0:0:0:347","349404.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:411","0:0:0:352","349376.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:415","0:0:0:356","349473.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:420","0:0:0:361","349466.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:424","0:0:0:365","349430.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:428","0:0:0:369","349448.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:431","0:0:0:372","349542.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:436","0:0:0:377","349493.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:441","0:0:0:382","349526.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:445","0:0:0:386","349495.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:450","0:0:0:391","349490.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:454","0:0:0:395","349545.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:501","0:0:0:442","349673.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:506","0:0:0:447","349702.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:511","0:0:0:452","349640.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:517","0:0:0:458","349620.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:522","0:0:0:463","349658.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:527","0:0:0:468","349630.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:532","0:0:0:473","349630.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:538","0:0:0:479","349691.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:543","0:0:0:484","349637.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:549","0:0:0:490","349726.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:555","0:0:0:496","349725.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:561","0:0:0:502","349780.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:567","0:0:0:508","349753.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:573","0:0:0:514","349839.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:578","0:0:0:519","349853.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:582","0:0:0:523","349835.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:587","0:0:0:528","349883.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:592","0:0:0:533","349834.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:651","0:0:0:592","349890.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:656","0:0:0:597","349898.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:661","0:0:0:602","349876.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:666","0:0:0:607","349974.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:672","0:0:0:613","350008.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:676","0:0:0:617","350072.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:680","0:0:0:621","350016.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:684","0:0:0:625","350000.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:688","0:0:0:629","349986.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:694","0:0:0:635","349979.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:698","0:0:0:639","349891.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:702","0:0:0:643","349872.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:706","0:0:0:647","349822.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:710","0:0:0:651","349776.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:714","0:0:0:655","349690.66","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:718","0:0:0:659","349633.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:722","0:0:0:663","349545.34","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:726","0:0:0:667","349518.0","77","-261","-313","937"
"712AF22B","Mar 11,2021 14:08:05:830","0:0:0:771","349524.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:835","0:0:0:776","349382.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:840","0:0:0:781","349401.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:846","0:0:0:787","349283.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:850","0:0:0:791","349303.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:855","0:0:0:796","349294.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:859","0:0:0:800","349253.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:863","0:0:0:804","349231.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:868","0:0:0:809","349212.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:871","0:0:0:812","349192.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:875","0:0:0:816","349149.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:879","0:0:0:820","349089.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:882","0:0:0:823","349068.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:886","0:0:0:827","349014.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:889","0:0:0:830","348963.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:893","0:0:0:834","348940.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:896","0:0:0:837","348924.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:899","0:0:0:840","348815.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:977","0:0:0:918","348706.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:981","0:0:0:922","348629.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:986","0:0:0:927","348660.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:990","0:0:0:931","348610.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:994","0:0:0:935","348534.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:05:999","0:0:0:940","348551.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:004","0:0:0:945","348511.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:008","0:0:0:949","348498.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:014","0:0:0:955","348518.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:018","0:0:0:959","348528.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:022","0:0:0:963","348459.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:027","0:0:0:968","348459.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:032","0:0:0:973","348422.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:036","0:0:0:977","348409.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:041","0:0:0:982","348409.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:045","0:0:0:986","348340.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:048","0:0:0:989","348363.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:053","0:0:0:994","348286.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:058","0:0:0:999","348139.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:063","0:0:1:4","348199.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:066","0:0:1:7","348250.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:070","0:0:1:11","348288.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:076","0:0:1:17","348288.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:079","0:0:1:20","348317.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:083","0:0:1:24","348220.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:086","0:0:1:27","348191.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:093","0:0:1:34","348190.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:098","0:0:1:39","348167.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:102","0:0:1:43","348097.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:106","0:0:1:47","348136.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:109","0:0:1:50","348171.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:113","0:0:1:54","348096.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:116","0:0:1:57","348119.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:120","0:0:1:61","348104.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:123","0:0:1:64","348015.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:127","0:0:1:68","348010.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:216","0:0:1:157","347974.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:220","0:0:1:161","347935.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:225","0:0:1:166","347915.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:229","0:0:1:170","347836.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:234","0:0:1:175","347894.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:238","0:0:1:179","347787.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:242","0:0:1:183","347768.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:246","0:0:1:187","347729.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:249","0:0:1:190","347731.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:254","0:0:1:195","347691.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:257","0:0:1:198","347673.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:261","0:0:1:202","347606.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:264","0:0:1:205","347586.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:268","0:0:1:209","347581.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:273","0:0:1:214","347537.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:276","0:0:1:217","347514.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:280","0:0:1:221","347423.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:284","0:0:1:225","347372.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:309","0:0:1:250","347283.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:314","0:0:1:255","347334.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:318","0:0:1:259","347357.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:322","0:0:1:263","347286.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:327","0:0:1:268","347278.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:331","0:0:1:272","347261.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:335","0:0:1:276","347238.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:339","0:0:1:280","347271.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:343","0:0:1:284","347191.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:347","0:0:1:288","347168.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:351","0:0:1:292","347157.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:355","0:0:1:296","347253.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:360","0:0:1:301","347256.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:363","0:0:1:304","347208.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:366","0:0:1:307","347174.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:369","0:0:1:310","347166.0","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:373","0:0:1:314","347166.34","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:377","0:0:1:318","347196.66","77","-242","-329","927"
"712AF22B","Mar 11,2021 14:08:06:459","0:0:1:400","347153.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:464","0:0:1:405","347244.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:469","0:0:1:410","347284.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:473","0:0:1:414","347316.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:477","0:0:1:418","347184.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:480","0:0:1:421","347260.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:484","0:0:1:425","347267.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:488","0:0:1:429","347282.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:492","0:0:1:433","347259.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:497","0:0:1:438","347153.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:501","0:0:1:442","347142.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:506","0:0:1:447","347133.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:510","0:0:1:451","347018.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:513","0:0:1:454","346960.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:517","0:0:1:458","346977.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:520","0:0:1:461","346952.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:524","0:0:1:465","346939.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:530","0:0:1:471","346859.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:580","0:0:1:521","346719.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:584","0:0:1:525","346768.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:588","0:0:1:529","346767.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:592","0:0:1:533","346749.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:596","0:0:1:537","346740.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:600","0:0:1:541","346729.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:606","0:0:1:547","346711.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:610","0:0:1:551","346804.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:614","0:0:1:555","346812.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:619","0:0:1:560","346804.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:625","0:0:1:566","346798.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:628","0:0:1:569","346783.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:632","0:0:1:573","346817.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:636","0:0:1:577","346848.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:639","0:0:1:580","346860.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:645","0:0:1:586","346855.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:648","0:0:1:589","346898.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:651","0:0:1:592","346941.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:732","0:0:1:673","346823.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:736","0:0:1:677","346878.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:740","0:0:1:681","347033.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:744","0:0:1:685","347055.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:749","0:0:1:690","347143.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:753","0:0:1:694","347154.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:756","0:0:1:697","347159.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:762","0:0:1:703","347153.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:766","0:0:1:707","347255.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:769","0:0:1:710","347222.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:773","0:0:1:714","347281.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:776","0:0:1:717","347351.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:779","0:0:1:720","347349.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:781","0:0:1:722","347361.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:786","0:0:1:727","347376.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:789","0:0:1:730","347408.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:793","0:0:1:734","347428.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:796","0:0:1:737","347460.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:853","0:0:1:794","347343.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:859","0:0:1:800","347463.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:866","0:0:1:807","347542.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:871","0:0:1:812","347559.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:877","0:0:1:818","347568.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:882","0:0:1:823","347545.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:888","0:0:1:829","347653.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:893","0:0:1:834","347636.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:898","0:0:1:839","347683.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:903","0:0:1:844","347688.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:909","0:0:1:850","347686.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:915","0:0:1:856","347667.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:919","0:0:1:860","347647.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:924","0:0:1:865","347678.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:929","0:0:1:870","347727.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:933","0:0:1:874","347725.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:938","0:0:1:879","347772.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:942","0:0:1:883","347820.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:974","0:0:1:915","347830.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:979","0:0:1:920","347908.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:984","0:0:1:925","347902.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:989","0:0:1:930","347960.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:994","0:0:1:935","347946.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:06:998","0:0:1:939","347972.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:003","0:0:1:944","347969.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:007","0:0:1:948","348061.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:010","0:0:1:951","348053.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:014","0:0:1:955","348074.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:017","0:0:1:958","348112.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:020","0:0:1:961","348077.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:023","0:0:1:964","348175.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:027","0:0:1:968","348090.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:031","0:0:1:972","348070.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:034","0:0:1:975","348094.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:037","0:0:1:978","348068.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:039","0:0:1:980","348063.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:152","0:0:2:93","347988.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:158","0:0:2:99","347975.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:166","0:0:2:107","347998.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:172","0:0:2:113","348063.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:178","0:0:2:119","347994.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:183","0:0:2:124","348031.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:188","0:0:2:129","348033.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:193","0:0:2:134","348004.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:198","0:0:2:139","348033.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:202","0:0:2:143","347945.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:207","0:0:2:148","347918.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:211","0:0:2:152","347821.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:215","0:0:2:156","347758.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:219","0:0:2:160","347793.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:224","0:0:2:165","347726.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:228","0:0:2:169","347680.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:233","0:0:2:174","347636.66","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:237","0:0:2:178","347638.34","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:241","0:0:2:182","347659.0","77","-300","-432","873"
"712AF22B","Mar 11,2021 14:08:07:245","0:0:2:186","347590.0","77","-300","-432","873"
